,timesteps,units,numerical units,dropout,learning_rate,cnn_filter,cnn_kernel,cnn_pool,f1_score,threshold,best_report,confusion_matrix
202,20,128,8,0.2,0.001,128,5,2,0.381578947368421,0.5,"{'0': {'precision': 0.25, 'recall': 0.2777777777777778, 'f1-score': 0.2631578947368421, 'support': 18.0}, '1': {'precision': 0.5185185185185185, 'recall': 0.4827586206896552, 'f1-score': 0.5, 'support': 29.0}, 'accuracy': 0.40425531914893614, 'macro avg': {'precision': 0.38425925925925924, 'recall': 0.38026819923371646, 'f1-score': 0.381578947368421, 'support': 47.0}, 'weighted avg': {'precision': 0.41568163908589445, 'recall': 0.40425531914893614, 'f1-score': 0.4092945128779395, 'support': 47.0}}","[[ 5 13]
 [15 14]]"
203,20,128,8,0.2,0.001,128,5,3,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
204,20,128,8,0.2,0.0005,64,2,2,0.5583195135433942,0.5,"{'0': {'precision': 0.5555555555555556, 'recall': 0.2777777777777778, 'f1-score': 0.37037037037037035, 'support': 18.0}, '1': {'precision': 0.6578947368421053, 'recall': 0.8620689655172413, 'f1-score': 0.746268656716418, 'support': 29.0}, 'accuracy': 0.6382978723404256, 'macro avg': {'precision': 0.6067251461988304, 'recall': 0.5699233716475096, 'f1-score': 0.5583195135433942, 'support': 47.0}, 'weighted avg': {'precision': 0.6187010078387458, 'recall': 0.6382978723404256, 'f1-score': 0.6023076108817613, 'support': 47.0}}","[[ 5 13]
 [ 4 25]]"
205,20,128,8,0.2,0.0005,64,2,3,0.3815789473684211,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
206,20,128,8,0.2,0.0005,64,3,2,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
207,20,128,8,0.2,0.0005,64,3,3,0.4083916083916084,0.5,"{'0': {'precision': 0.2857142857142857, 'recall': 0.3333333333333333, 'f1-score': 0.3076923076923077, 'support': 18.0}, '1': {'precision': 0.5384615384615384, 'recall': 0.4827586206896552, 'f1-score': 0.509090909090909, 'support': 29.0}, 'accuracy': 0.425531914893617, 'macro avg': {'precision': 0.41208791208791207, 'recall': 0.40804597701149425, 'f1-score': 0.4083916083916084, 'support': 47.0}, 'weighted avg': {'precision': 0.44166471826046294, 'recall': 0.425531914893617, 'f1-score': 0.4319595298318702, 'support': 47.0}}","[[ 6 12]
 [15 14]]"
208,20,128,8,0.2,0.0005,64,5,2,0.4788306451612903,0.5,"{'0': {'precision': 0.35714285714285715, 'recall': 0.2777777777777778, 'f1-score': 0.3125, 'support': 18.0}, '1': {'precision': 0.6060606060606061, 'recall': 0.6896551724137931, 'f1-score': 0.6451612903225806, 'support': 29.0}, 'accuracy': 0.5319148936170213, 'macro avg': {'precision': 0.4816017316017316, 'recall': 0.48371647509578547, 'f1-score': 0.4788306451612903, 'support': 47.0}, 'weighted avg': {'precision': 0.5107304043474257, 'recall': 0.5319148936170213, 'f1-score': 0.5177590940288264, 'support': 47.0}}","[[ 5 13]
 [ 9 20]]"
209,20,128,8,0.2,0.0005,64,5,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
210,20,128,8,0.2,0.0005,128,2,2,0.3815789473684211,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
211,20,128,8,0.2,0.0005,128,2,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
212,20,128,8,0.2,0.0005,128,3,2,0.38452380952380955,0.5,"{'0': {'precision': 0.16666666666666666, 'recall': 0.05555555555555555, 'f1-score': 0.08333333333333333, 'support': 18.0}, '1': {'precision': 0.5853658536585366, 'recall': 0.8275862068965517, 'f1-score': 0.6857142857142857, 'support': 29.0}, 'accuracy': 0.5319148936170213, 'macro avg': {'precision': 0.3760162601626016, 'recall': 0.44157088122605365, 'f1-score': 0.38452380952380955, 'support': 47.0}, 'weighted avg': {'precision': 0.4250129735339906, 'recall': 0.5319148936170213, 'f1-score': 0.45501519756838904, 'support': 47.0}}","[[ 1 17]
 [ 5 24]]"
213,20,128,8,0.2,0.0005,128,3,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
214,20,128,8,0.2,0.0005,128,5,2,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
215,20,128,8,0.2,0.0005,128,5,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
216,20,128,8,0.5,0.001,64,2,2,0.3815789473684211,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
217,20,128,8,0.5,0.001,64,2,3,0.4257518796992481,0.5,"{'0': {'precision': 0.39473684210526316, 'recall': 0.8333333333333334, 'f1-score': 0.5357142857142857, 'support': 18.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.20689655172413793, 'f1-score': 0.3157894736842105, 'support': 29.0}, 'accuracy': 0.44680851063829785, 'macro avg': {'precision': 0.5307017543859649, 'recall': 0.5201149425287357, 'f1-score': 0.4257518796992481, 'support': 47.0}, 'weighted avg': {'precision': 0.5625233296005973, 'recall': 0.44680851063829785, 'f1-score': 0.40001599744040955, 'support': 47.0}}","[[15  3]
 [23  6]]"
218,20,128,8,0.5,0.001,64,3,2,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
219,20,128,8,0.5,0.001,64,3,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
220,20,128,8,0.5,0.001,64,5,2,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
221,20,128,8,0.5,0.001,64,5,3,0.43099273607748184,0.5,"{'0': {'precision': 0.4146341463414634, 'recall': 0.9444444444444444, 'f1-score': 0.576271186440678, 'support': 18.0}, '1': {'precision': 0.8333333333333334, 'recall': 0.1724137931034483, 'f1-score': 0.2857142857142857, 'support': 29.0}, 'accuracy': 0.46808510638297873, 'macro avg': {'precision': 0.6239837398373984, 'recall': 0.5584291187739463, 'f1-score': 0.43099273607748184, 'support': 47.0}, 'weighted avg': {'precision': 0.6729804532087874, 'recall': 0.46808510638297873, 'f1-score': 0.39699139663077637, 'support': 47.0}}","[[17  1]
 [24  5]]"
222,20,128,8,0.5,0.001,128,2,2,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
223,20,128,8,0.5,0.001,128,2,3,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
224,20,128,8,0.5,0.001,128,3,2,0.37333333333333335,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6086956521739131, 'recall': 0.9655172413793104, 'f1-score': 0.7466666666666667, 'support': 29.0}, 'accuracy': 0.5957446808510638, 'macro avg': {'precision': 0.30434782608695654, 'recall': 0.4827586206896552, 'f1-score': 0.37333333333333335, 'support': 47.0}, 'weighted avg': {'precision': 0.37557816836262725, 'recall': 0.5957446808510638, 'f1-score': 0.4607092198581561, 'support': 47.0}}","[[ 0 18]
 [ 1 28]]"
225,20,128,8,0.5,0.001,128,3,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
226,20,128,8,0.5,0.001,128,5,2,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
227,20,128,8,0.5,0.001,128,5,3,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
228,20,128,8,0.5,0.0005,64,2,2,0.4872727272727273,0.5,"{'0': {'precision': 0.40625, 'recall': 0.7222222222222222, 'f1-score': 0.52, 'support': 18.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.3448275862068966, 'f1-score': 0.45454545454545453, 'support': 29.0}, 'accuracy': 0.48936170212765956, 'macro avg': {'precision': 0.5364583333333333, 'recall': 0.5335249042145593, 'f1-score': 0.4872727272727273, 'support': 47.0}, 'weighted avg': {'precision': 0.5669326241134751, 'recall': 0.48936170212765956, 'f1-score': 0.4796131528046421, 'support': 47.0}}","[[13  5]
 [19 10]]"
229,20,128,8,0.5,0.0005,64,2,3,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
230,20,128,8,0.5,0.0005,64,3,2,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
231,20,128,8,0.5,0.0005,64,3,3,0.3815789473684211,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
232,20,128,8,0.5,0.0005,64,5,2,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
233,20,128,8,0.5,0.0005,64,5,3,0.27692307692307694,0.5,"{'0': {'precision': 0.3829787234042553, 'recall': 1.0, 'f1-score': 0.5538461538461539, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 29.0}, 'accuracy': 0.3829787234042553, 'macro avg': {'precision': 0.19148936170212766, 'recall': 0.5, 'f1-score': 0.27692307692307694, 'support': 47.0}, 'weighted avg': {'precision': 0.1466727025803531, 'recall': 0.3829787234042553, 'f1-score': 0.21211129296235678, 'support': 47.0}}","[[18  0]
 [29  0]]"
234,20,128,8,0.5,0.0005,128,2,2,0.3815789473684211,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
235,20,128,8,0.5,0.0005,128,2,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
236,20,128,8,0.5,0.0005,128,3,2,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
237,20,128,8,0.5,0.0005,128,3,3,0.3815789473684211,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6170212765957447, 'recall': 1.0, 'f1-score': 0.7631578947368421, 'support': 29.0}, 'accuracy': 0.6170212765957447, 'macro avg': {'precision': 0.30851063829787234, 'recall': 0.5, 'f1-score': 0.3815789473684211, 'support': 47.0}, 'weighted avg': {'precision': 0.3807152557718425, 'recall': 0.6170212765957447, 'f1-score': 0.4708846584546473, 'support': 47.0}}","[[ 0 18]
 [ 0 29]]"
238,20,128,8,0.5,0.0005,128,5,2,0.36486486486486486,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.6, 'recall': 0.9310344827586207, 'f1-score': 0.7297297297297297, 'support': 29.0}, 'accuracy': 0.574468085106383, 'macro avg': {'precision': 0.3, 'recall': 0.46551724137931033, 'f1-score': 0.36486486486486486, 'support': 47.0}, 'weighted avg': {'precision': 0.3702127659574468, 'recall': 0.574468085106383, 'f1-score': 0.45025876940770554, 'support': 47.0}}","[[ 0 18]
 [ 2 27]]"
